**** All Elevator Calls (time,src,dest,state,elev dt) stage 8 ****
Elevator call,4.993816266014164,-6,78,3,1, Done, dt, 64.00618373398584
Elevator call,18.77917039169597,-9,-7,3,0, Done, dt, 23.22082960830403
Elevator call,19.387078657155826,-1,5,3,3, Done, dt, 28.612921342844174
Elevator call,20.327517520632,-1,-5,3,5, Done, dt, 27.672482479368
Elevator call,27.9999732565052,-1,55,3,5, Done, dt, 70.0000267434948
Elevator call,29.917239624265676,-2,64,3,5, Done, dt, 150.08276037573432
Elevator call,38.28582116015673,-4,68,3,0, Done, dt, 98.71417883984327
Elevator call,39.19202923931175,-4,6,3,0, Done, dt, 199.80797076068825
Elevator call,39.69710409736126,0,95,3,7, Done, dt, 73.30289590263874
Elevator call,49.43307426313186,-2,-4,3,0, Done, dt, 219.56692573686814
Elevator call,54.196436787183075,-6,8,3,9, Done, dt, 29.803563212816925
Elevator call,57.40531969890162,-3,7,3,0, Done, dt, 242.59468030109838
Elevator call,63.05259875982824,-5,-1,3,2, Done, dt, 29.947401240171757
Elevator call,79.37736411739434,-3,85,3,3, Done, dt, 68.62263588260566
Elevator call,89.4285158976113,-5,19,3,4, Done, dt, 49.571484102388695
Elevator call,92.15048695301039,-9,40,3,6, Done, dt, 70.84951304698961
Elevator call,96.61997031673536,-6,39,3,8, Done, dt, 69.38002968326464
Elevator call,108.64204888088284,-2,44,3,2, Done, dt, 67.35795111911716
Elevator call,111.62708145083661,-3,-8,3,2, Done, dt, 136.3729185491634
Elevator call,116.72069026135568,-2,67,3,9, Done, dt, 60.279309738644315
Elevator call,117.93413927793131,-2,70,3,1, Done, dt, 96.06586072206869
Elevator call,133.34539591368775,-9,47,3,7, Done, dt, 100.65460408631225
Elevator call,134.00355801094793,-6,98,3,0, Done, dt, 302.9964419890521
Elevator call,140.52095248879914,-6,54,3,4, Done, dt, 105.47904751120086
Elevator call,142.07808960138755,-8,13,3,0, Done, dt, 441.92191039861245
Elevator call,146.76293294989182,0,73,3,0, Done, dt, 543.2370670501082
Elevator call,147.44392615224183,-7,67,3,0, Done, dt, 716.5560738477582
Elevator call,151.6163012890247,-6,0,3,3, Done, dt, 69.3836987109753
Elevator call,159.17766514162577,0,7,3,0, Done, dt, 798.8223348583742
Elevator call,170.15712188664338,-6,51,3,8, Done, dt, 122.84287811335662
Elevator call,173.25392580462358,62,87,3,2, Done, dt, 189.74607419537642
Elevator call,174.91394871323018,-4,48,3,6, Done, dt, 116.08605128676982
Elevator call,177.9146689591314,-2,10,3,9, Done, dt, 61.085331040868596
Elevator call,179.41211574761928,-2,26,3,0, Done, dt, 835.5878842523807
Elevator call,188.69360223337299,-6,-7,3,7, Done, dt, 93.30639776662701
Elevator call,197.44243298068636,-7,75,3,0, Done, dt, 952.5575670193136
Elevator call,202.63061730226673,-2,0,3,0, Done, dt, 404.3693826977333
Elevator call,203.2352417416962,-8,38,3,0, Done, dt, 1105.7647582583038
Elevator call,209.35081553255895,27,-4,3,6, Done, dt, 153.64918446744105
Elevator call,209.97850155767696,-3,4,3,0, Done, dt, 1167.021498442323
Elevator call,210.90630526255882,94,-2,3,5, Done, dt, 83.09369473744118
Elevator call,211.32931870336074,-2,37,3,5, Done, dt, 113.67068129663926
Elevator call,217.22290993535717,-9,49,3,0, Done, dt, 1250.7770900646428
Elevator call,218.07434462591186,52,87,3,1, Done, dt, 47.92565537408814
Elevator call,219.81598778407965,-9,36,3,0, Done, dt, 1371.1840122159203
Elevator call,220.76873550670848,93,-4,3,0, Done, dt, 1544.2312644932915
Elevator call,224.31198381778677,-5,-8,3,8, Done, dt, 147.68801618221323
Elevator call,231.56651879541005,10,62,3,9, Done, dt, 44.43348120458995
Elevator call,238.4981901010815,-3,-2,3,3, Done, dt, 23.50180989891851
Elevator call,249.14578168308412,-1,20,3,0, Done, dt, 1559.8542183169159
Elevator call,249.47153929844012,-5,0,3,0, Done, dt, 1609.5284607015599
Elevator call,254.50344330296275,-3,43,3,0, Done, dt, 1673.4965566970372
Elevator call,255.11453151297678,-5,15,3,0, Done, dt, 1760.8854684870232
Elevator call,257.29849213037915,-3,-9,3,5, Done, dt, 110.70150786962085
Elevator call,260.38349181826743,-8,22,3,0, Done, dt, 1828.6165081817326
Elevator call,266.894697015759,81,-5,3,1, Done, dt, 66.105302984241
Elevator call,270.3465008526289,-3,-4,3,3, Done, dt, 22.65349914737112
Elevator call,272.4308393782785,-9,91,3,0, Done, dt, 1967.5691606217215
Elevator call,278.80736100021363,-5,26,3,0, Done, dt, 2108.192638999786
Elevator call,285.4590041763097,-4,82,3,7, Done, dt, 65.54099582369031
Elevator call,299.06238686043775,-9,34,3,3, Done, dt, 45.937613139562245
Elevator call,303.5884504315734,-4,49,3,0, Done, dt, 2186.4115495684264
Elevator call,305.1612056606798,-9,7,3,0, Done, dt, 2278.83879433932
Elevator call,307.17728820035336,-4,52,3,0, Done, dt, 2363.8227117996466
Elevator call,310.1052389352092,38,-3,3,9, Done, dt, 53.89476106479083
Elevator call,310.2471597613528,-8,16,3,0, Done, dt, 2464.752840238647
Elevator call,310.43660083151826,9,-5,3,3, Done, dt, 74.56339916848174
Elevator call,310.65895693179937,-2,-5,3,3, Done, dt, 98.34104306820063
Elevator call,314.465693673799,-8,-6,3,0, Done, dt, 2506.5343063262007
Elevator call,318.63880157220933,-5,20,3,0, Done, dt, 2548.3611984277904
Elevator call,326.58639638472255,-7,-2,3,0, Done, dt, 650.4136036152775
Elevator call,334.8964002994919,-6,6,3,1, Done, dt, 27.103599700508084
Elevator call,338.34551095760867,-8,14,3,0, Done, dt, 2608.654489042391
Elevator call,346.0955137209953,-8,39,3,0, Done, dt, 2689.9044862790047
Elevator call,361.645498123866,-7,63,3,7, Done, dt, 100.35450187613401
Elevator call,363.8472274622245,-5,-3,3,6, Done, dt, 23.15277253777549
Elevator call,381.31971563530055,-7,14,3,8, Done, dt, 42.680284364699446
Elevator call,388.51503029731634,-4,58,3,6, Done, dt, 83.48496970268366
Elevator call,394.25877451521023,-2,-6,3,9, Done, dt, 23.741225484789766
Elevator call,394.9568870028586,-9,-2,3,5, Done, dt, 14.043112997141407
Elevator call,396.01053237831434,-7,95,3,1, Done, dt, 78.98946762168566
Elevator call,396.1162807679582,0,26,3,3, Done, dt, 48.88371923204181
Elevator call,397.828560875153,46,75,3,4, Done, dt, 57.171439124846984
Elevator call,398.52040573961403,-4,28,3,9, Done, dt, 56.479594260385966
Elevator call,399.94909007969295,-1,36,3,9, Done, dt, 109.05090992030705
Elevator call,400.2358983059046,-5,77,3,9, Done, dt, 190.76410169409542
Elevator call,403.08087087207764,-6,60,3,9, Done, dt, 282.91912912792236
Elevator call,420.90267429546566,-3,12,3,5, Done, dt, 29.09732570453434
Elevator call,424.97730311249506,71,0,3,2, Done, dt, 107.02269688750494
Elevator call,431.638137321645,-6,87,3,8, Done, dt, 133.361862678355
Elevator call,438.369875408335,-3,-4,3,8, Done, dt, 237.63012459166498
Elevator call,440.91040561273644,-7,-2,3,0, Done, dt, 536.0895943872636
Elevator call,442.48024316783403,38,58,3,3, Done, dt, 38.51975683216597
Elevator call,445.22554369489694,-3,17,3,0, Done, dt, 2690.774456305103
Elevator call,447.82100185917807,82,10,3,8, Done, dt, 406.17899814082193
Elevator call,448.37219431241874,-9,31,3,0, Done, dt, 2773.6278056875813
Elevator call,448.5527280150875,-7,0,3,0, Done, dt, 492.4472719849125
Elevator call,449.6414067161206,-5,0,3,0, Done, dt, 1409.3585932838794
Elevator call,458.57493472839155,0,75,3,5, Done, dt, 64.42506527160845
Elevator call,464.05052587172395,-8,98,3,7, Done, dt, 109.94947412827605
Elevator call,467.1243025576689,-9,27,3,4, Done, dt, 140.8756974423311
Elevator call,471.18462320429603,-8,10,3,0, Done, dt, 2851.8153767957037
